label,x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20
A,0.8767135739326477,0.5850842595100403,-5.128021598466148e-07,0.8168672919273376,0.5567991733551025,-0.022715697064995766,0.7696489095687866,0.48653000593185425,-0.02696017175912857,0.7465128898620605,0.4150230586528778,-0.032004885375499725,0.7262136936187744,0.36537259817123413,-0.031049534678459167,0.7933482527732849,0.4258001446723938,0.010068780742585659,0.784761369228363,0.37614938616752625,-0.02072196640074253,0.7984817028045654,0.4393032491207123,-0.03326869755983353,0.8057510256767273,0.4608139097690582,-0.03638314828276634,0.833128809928894,0.4219168722629547,0.00951313879340887,0.825213611125946,0.3793443739414215,-0.02317323535680771,0.8303810358047485,0.45645108819007874,-0.0273269210010767,0.8321716785430908,0.46061334013938904,-0.021123046055436134,0.8713115453720093,0.42435961961746216,0.0010693270014598966,0.866392195224762,0.38498324155807495,-0.03472420200705528,0.8643950819969177,0.4588732421398163,-0.023562561720609665,0.8650694489479065,0.4657002091407776,-0.005796389188617468,0.9094556570053101,0.43033111095428467,-0.009674355387687683,0.9047948122024536,0.401879221200943,-0.028210807591676712,0.8982508778572083,0.4538952708244324,-0.01765640638768673,0.8987751007080078,0.4660474359989166,-0.004109371919184923
A,0.8761492371559143,0.5847909450531006,-5.358827479540196e-07,0.8152288794517517,0.5584688186645508,-0.022069450467824936,0.7681390047073364,0.4860241115093231,-0.025850974023342133,0.7464278936386108,0.4127650558948517,-0.03043806180357933,0.725215494632721,0.36504149436950684,-0.029165582731366158,0.7926211953163147,0.4266398549079895,0.008553792722523212,0.7843602299690247,0.37553465366363525,-0.022404899820685387,0.7974215745925903,0.43947726488113403,-0.03477111831307411,0.804438591003418,0.4627774953842163,-0.03763141855597496,0.8323363661766052,0.4226182699203491,0.007601612713187933,0.8248668313026428,0.3779292106628418,-0.02525019831955433,0.8299587965011597,0.45596322417259216,-0.029045742005109787,0.8316487073898315,0.46273189783096313,-0.022442996501922607,0.8705940246582031,0.42455410957336426,-0.0010904512600973248,0.8657695651054382,0.38442426919937134,-0.03652043268084526,0.8638031482696533,0.4584115445613861,-0.025284327566623688,0.8642719388008118,0.46697869896888733,-0.007487974129617214,0.9091769456863403,0.42953091859817505,-0.012028981000185013,0.9045408368110657,0.3994150757789612,-0.030052997171878815,0.8983992338180542,0.45060965418815613,-0.019386323168873787,0.8987682461738586,0.4633849263191223,-0.005876986775547266
A,0.8740094900131226,0.5859187245368958,-5.072054705124174e-07,0.8138300180435181,0.5563397407531738,-0.02174270898103714,0.767187237739563,0.4855603277683258,-0.0251738503575325,0.7439911365509033,0.4140456020832062,-0.029653847217559814,0.7230833172798157,0.36568397283554077,-0.028203481808304787,0.7905097007751465,0.4261680245399475,0.01236796472221613,0.7817862033843994,0.3777332007884979,-0.016995081678032875,0.7961301803588867,0.43998080492019653,-0.028903942555189133,0.8029212951660156,0.458618700504303,-0.03209293261170387,0.8298819661140442,0.4219028353691101,0.01135725062340498,0.8220264911651611,0.37951672077178955,-0.019912239164114,0.8275381326675415,0.4558289647102356,-0.023704102262854576,0.8292673230171204,0.4581775963306427,-0.01766582764685154,0.8679515719413757,0.42448586225509644,0.00250436132773757,0.8632985353469849,0.3847522437572479,-0.03225177899003029,0.8613133430480957,0.45800918340682983,-0.0208591241389513,0.8621342778205872,0.46412867307662964,-0.0033127963542938232,0.9059742093086243,0.4310104250907898,-0.00865932833403349,0.901466429233551,0.40196800231933594,-0.026636919006705284,0.8943784236907959,0.4539960026741028,-0.015877580270171165,0.8946813344955444,0.4667714536190033,-0.0023980545811355114
A,0.8733335733413696,0.5857311487197876,-5.156963425179129e-07,0.8136613368988037,0.5565342903137207,-0.021332459524273872,0.7665562629699707,0.48568955063819885,-0.024677222594618797,0.742476224899292,0.41474318504333496,-0.029307514429092407,0.7208707928657532,0.36743852496147156,-0.02828078158199787,0.7882224917411804,0.42710211873054504,0.013494688086211681,0.7800669074058533,0.37724894285202026,-0.0166409220546484,0.7949718236923218,0.43787461519241333,-0.0295607578009367,0.8020268082618713,0.4615904986858368,-0.0330011285841465,0.8277180790901184,0.42124706506729126,0.012267491780221462,0.8204659819602966,0.37952786684036255,-0.019422153010964394,0.8273590803146362,0.4550510048866272,-0.02390900067985058,0.8282625675201416,0.46199753880500793,-0.0181819386780262,0.8658947944641113,0.4230266809463501,0.0030962899327278137,0.8615022301673889,0.38526198267936707,-0.031867265701293945,0.8608493804931641,0.4579807221889496,-0.02093121036887169,0.8603721857070923,0.46749091148376465,-0.0035856938920915127,0.904528021812439,0.4293607771396637,-0.008341485634446144,0.9000604152679443,0.40072980523109436,-0.02664989046752453,0.8943516612052917,0.45289814472198486,-0.01604543626308441,0.8936300277709961,0.4670095443725586,-0.002614079974591732
A,0.8712118864059448,0.5882320404052734,-5.069242092758941e-07,0.8094459772109985,0.5580089688301086,-0.02164265513420105,0.761602520942688,0.48681125044822693,-0.024356991052627563,0.7374851107597351,0.41646212339401245,-0.0282176211476326,0.7161267399787903,0.36988744139671326,-0.026141932234168053,0.7846066355705261,0.42830875515937805,0.014796502888202667,0.7754913568496704,0.3798319101333618,-0.01426668930798769,0.7904950976371765,0.44142821431159973,-0.026595328003168106,0.7978851795196533,0.4637010991573334,-0.02983199432492256,0.8244742155075073,0.4216492176055908,0.014195365831255913,0.8167538642883301,0.3815084993839264,-0.017318300902843475,0.8234328031539917,0.45755264163017273,-0.02189718373119831,0.8250247836112976,0.46334969997406006,-0.016063008457422256,0.862752377986908,0.4230297803878784,0.005616459529846907,0.8585506677627563,0.3869873881340027,-0.029190968722105026,0.8576611876487732,0.4590699374675751,-0.019031554460525513,0.8582414984703064,0.4669961631298065,-0.0019752229563891888,0.9011645317077637,0.42857125401496887,-0.005217887461185455,0.8971066474914551,0.4016387462615967,-0.022921355441212654,0.8911459445953369,0.45232540369033813,-0.012753844261169434,0.891455352306366,0.464662104845047,0.00044146092841401696
A,0.8669099807739258,0.5860790014266968,-5.21527169894398e-07,0.8061068058013916,0.5608664155006409,-0.022784831002354622,0.7574367523193359,0.49121972918510437,-0.026376059278845787,0.7337653040885925,0.4190655052661896,-0.030712591484189034,0.7131393551826477,0.36965250968933105,-0.02878427319228649,0.7800992131233215,0.4284297525882721,0.012158932164311409,0.7725538611412048,0.3815985918045044,-0.0190273504704237,0.7871187925338745,0.4439321756362915,-0.031654007732868195,0.7936321496963501,0.4629095196723938,-0.03469192236661911,0.8200572729110718,0.4241131544113159,0.011377985589206219,0.8131557106971741,0.3827708959579468,-0.02181699499487877,0.8195045590400696,0.4599890410900116,-0.02583898790180683,0.8201952576637268,0.46262383460998535,-0.019073789939284325,0.8580617308616638,0.42556464672088623,0.0023638540878891945,0.8535970449447632,0.3891345262527466,-0.03392941504716873,0.8529622554779053,0.46270692348480225,-0.02292882651090622,0.8532082438468933,0.4670937657356262,-0.004965928848832846,0.8964146971702576,0.4296487271785736,-0.009028489701449871,0.8925484418869019,0.40299880504608154,-0.02745404839515686,0.887713611125946,0.45553189516067505,-0.016851574182510376,0.8887337446212769,0.466234028339386,-0.0031681517139077187
A,0.8660693764686584,0.589190661907196,-5.223471362114651e-07,0.8067178130149841,0.5621676445007324,-0.023517563939094543,0.7577503323554993,0.4917321503162384,-0.02753370814025402,0.7334179282188416,0.41907498240470886,-0.03226501867175102,0.7126137018203735,0.36916399002075195,-0.030752183869481087,0.7809370756149292,0.4271243214607239,0.011479814536869526,0.7729272246360779,0.3810414969921112,-0.01938529498875141,0.7869753837585449,0.44327300786972046,-0.03157506510615349,0.7937116026878357,0.46009430289268494,-0.03465203195810318,0.8209090232849121,0.42343276739120483,0.010896433144807816,0.813529372215271,0.382540762424469,-0.02267392724752426,0.819355845451355,0.46091869473457336,-0.026505766436457634,0.8203723430633545,0.46237239241600037,-0.01957865059375763,0.8591708540916443,0.4253884553909302,0.0020642057061195374,0.8542981743812561,0.3881691098213196,-0.03516729921102524,0.8527781963348389,0.4632143974304199,-0.024130679666996002,0.8530729413032532,0.4675198793411255,-0.0058708456344902515,0.8976864218711853,0.43036797642707825,-0.009126883000135422,0.8931245803833008,0.4026603698730469,-0.028868678957223892,0.8873647451400757,0.4555113613605499,-0.018704313784837723,0.8881650567054749,0.4664299786090851,-0.0050048548728227615
A,0.8634111881256104,0.5879849195480347,-5.230467081673851e-07,0.8027511239051819,0.5601228475570679,-0.021953070536255836,0.7556754350662231,0.4884718358516693,-0.025648828595876694,0.7338863611221313,0.4161919355392456,-0.030325043946504593,0.7138254046440125,0.36690524220466614,-0.02902260608971119,0.7800334095954895,0.4258699417114258,0.011083184741437435,0.7719753384590149,0.37827974557876587,-0.019640319049358368,0.7850666046142578,0.4416862726211548,-0.03219519555568695,0.7929404377937317,0.4638768434524536,-0.03520367294549942,0.8200908899307251,0.42175307869911194,0.010027974843978882,0.8126724362373352,0.3813449740409851,-0.022787176072597504,0.8175097703933716,0.4591034948825836,-0.026661189272999763,0.820304811000824,0.4648696184158325,-0.019877737388014793,0.8583784103393555,0.42458903789520264,0.001034292858093977,0.8535491228103638,0.38891327381134033,-0.034562140703201294,0.8511061668395996,0.4623415172100067,-0.02332933247089386,0.8527311682701111,0.4698343575000763,-0.00527119031175971,0.8968673944473267,0.4313170909881592,-0.010246891528367996,0.8918096423149109,0.40369418263435364,-0.028426485136151314,0.8855315446853638,0.45415204763412476,-0.017712675034999847,0.887269914150238,0.4655683636665344,-0.003858370240777731
A,0.8547823429107666,0.5705276727676392,-5.160705427442736e-07,0.7940382957458496,0.5356696248054504,-0.017218180000782013,0.7519052624702454,0.46187999844551086,-0.019181517884135246,0.7341658473014832,0.3911532163619995,-0.023151088505983353,0.7140496969223022,0.3468796908855438,-0.021947557106614113,0.7800136804580688,0.40985625982284546,0.013679114170372486,0.7725214958190918,0.36347851157188416,-0.01527651958167553,0.784427285194397,0.42454227805137634,-0.027625910937786102,0.7918005585670471,0.4480677545070648,-0.030645115301012993,0.8191843032836914,0.4073808193206787,0.010470990091562271,0.8133776187896729,0.36624979972839355,-0.01969614252448082,0.8176195025444031,0.4393655061721802,-0.02315806783735752,0.8217597603797913,0.4491613507270813,-0.01675330102443695,0.8573082089424133,0.41174572706222534,-4.9979298637481406e-05,0.8537949323654175,0.37531059980392456,-0.03241550922393799,0.8512395024299622,0.44324424862861633,-0.020786495879292488,0.8544983863830566,0.45460137724876404,-0.0031705533619970083,0.8961640000343323,0.4212648868560791,-0.012593512423336506,0.8918389678001404,0.3894311189651489,-0.027833009138703346,0.8848327994346619,0.43595150113105774,-0.015679914504289627,0.8870960474014282,0.45106041431427,-0.0014354335144162178
A,0.8432835936546326,0.5131102204322815,-4.887402269559971e-07,0.7854458689689636,0.48829787969589233,-0.02202613838016987,0.7392982244491577,0.4233905076980591,-0.026291867718100548,0.7174402475357056,0.3516440689563751,-0.0315333716571331,0.700910747051239,0.30113616585731506,-0.031336456537246704,0.7620418667793274,0.3624718189239502,0.011184676550328732,0.7561981678009033,0.3136351406574249,-0.01956777274608612,0.768523097038269,0.3725845217704773,-0.03264643996953964,0.7745622396469116,0.3958517909049988,-0.03586100786924362,0.801117479801178,0.35939744114875793,0.010174156166613102,0.7953029870986938,0.3155180811882019,-0.022452784702181816,0.8008301258087158,0.38840368390083313,-0.02716192416846752,0.8014050722122192,0.39800363779067993,-0.021104611456394196,0.838051974773407,0.36183592677116394,0.0012824597069993615,0.8350765705108643,0.32440802454948425,-0.03452681750059128,0.8341442346572876,0.3943518400192261,-0.02475445345044136,0.8331025242805481,0.40628740191459656,-0.007584322243928909,0.8753392100334167,0.3685149550437927,-0.009759298525750637,0.8719238042831421,0.33809149265289307,-0.028398141264915466,0.8672148585319519,0.3877953886985779,-0.018441667780280113,0.8664589524269104,0.4038878381252289,-0.005217254627496004
A,0.8325506448745728,0.47398579120635986,-4.7121972102104337e-07,0.7757481336593628,0.4508209824562073,-0.023506347090005875,0.7306789755821228,0.3862374424934387,-0.02855614759027958,0.7118316292762756,0.31518304347991943,-0.03400134667754173,0.6979688405990601,0.2632683217525482,-0.03358589857816696,0.7530419230461121,0.32185712456703186,0.009962128475308418,0.7481333613395691,0.2756054401397705,-0.02123449556529522,0.7593950033187866,0.33444836735725403,-0.034244604408741,0.7643776535987854,0.3541972041130066,-0.03736633062362671,0.7916821241378784,0.32061898708343506,0.00975263211876154,0.7855483889579773,0.2792794108390808,-0.02343246154487133,0.7901278138160706,0.35143470764160156,-0.028000593185424805,0.7901117205619812,0.357162743806839,-0.021555624902248383,0.8279539346694946,0.32456085085868835,0.001462161191739142,0.8245195150375366,0.28993210196495056,-0.0345776230096817,0.8229376673698425,0.3588995337486267,-0.025016803294420242,0.8214231133460999,0.36587268114089966,-0.007878776639699936,0.8645116686820984,0.3316822350025177,-0.009094866923987865,0.8603304028511047,0.30448490381240845,-0.027460619807243347,0.8553823828697205,0.3531981408596039,-0.017993532121181488,0.8545221090316772,0.36531370878219604,-0.005133663769811392
A,0.8215372562408447,0.5003721117973328,-4.972386022927822e-07,0.7671513557434082,0.47532421350479126,-0.020333439111709595,0.7240075469017029,0.4115079939365387,-0.02459193579852581,0.7058498859405518,0.3422660827636719,-0.029659951105713844,0.6904115676879883,0.2948986291885376,-0.02908674255013466,0.7470459342002869,0.35254642367362976,0.008791236206889153,0.7414901256561279,0.30431950092315674,-0.021470312029123306,0.7524656057357788,0.3637232482433319,-0.033858995884656906,0.7581895589828491,0.385583758354187,-0.03673231229186058,0.7842007279396057,0.35114485025405884,0.007359890732914209,0.7791797518730164,0.30954498052597046,-0.024126848205924034,0.7836923003196716,0.3815978169441223,-0.027886252850294113,0.7835022807121277,0.38790270686149597,-0.021545415744185448,0.8198630809783936,0.3540991544723511,-0.0015262755332514644,0.8169794678688049,0.3182529807090759,-0.034652650356292725,0.8157202005386353,0.3851528465747833,-0.023912543430924416,0.814515233039856,0.39109736680984497,-0.007117762230336666,0.8555302619934082,0.36020028591156006,-0.012554244138300419,0.8524611592292786,0.33291876316070557,-0.02869301289319992,0.8489487171173096,0.37951111793518066,-0.01818307861685753,0.849775493144989,0.38923418521881104,-0.005265533458441496
A,0.863423228263855,0.5736044049263,-4.759456260217121e-07,0.8085917830467224,0.5273116230964661,-0.018863392993807793,0.7692961096763611,0.44743460416793823,-0.023264925926923752,0.7461580634117126,0.3800834119319916,-0.029478291049599648,0.7205253839492798,0.34535399079322815,-0.031229879707098007,0.7995355129241943,0.3990677297115326,0.008274518884718418,0.7904960513114929,0.3529478907585144,-0.02246779575943947,0.8018763065338135,0.41098397970199585,-0.036228351294994354,0.8100952506065369,0.434840589761734,-0.040374234318733215,0.8389785885810852,0.40226873755455017,0.004863654728978872,0.8336817026138306,0.36136800050735474,-0.027039455249905586,0.8345853090286255,0.43287286162376404,-0.03135506436228752,0.838558554649353,0.44399401545524597,-0.02564123086631298,0.8780611157417297,0.4131985008716583,-0.005611061118543148,0.8751747608184814,0.3777497708797455,-0.040515344589948654,0.8672304153442383,0.44653353095054626,-0.02964015118777752,0.8687511086463928,0.45949289202690125,-0.01218078937381506,0.9165747165679932,0.43032997846603394,-0.01796674355864525,0.912217915058136,0.39939841628074646,-0.0357617624104023,0.9019659757614136,0.4456213116645813,-0.024150943383574486,0.9025982618331909,0.4605315029621124,-0.009970513172447681
